setting,reasoning,persona,response_status,incomplete_reason,prompt_tokens,reasoning_tokens,actual_output_tokens,total_tokens,response_text_len
raw_start_v2,low,pid_19,completed,,37415,450,3097,40962,10609
raw_start_v2,low,pid_20,completed,,36897,45,3066,40008,10575
raw_start_v2,medium,pid_1,completed,,37597,3873,3068,44538,10564
raw_start_v2,medium,pid_2,completed,,40061,2396,3086,45543,10556
raw_start_v2,medium,pid_3,completed,,37499,3855,3058,44412,10512
raw_start_v2,medium,pid_4,completed,,37206,6783,3117,47106,10689
raw_start_v2,medium,pid_5,completed,,37268,3917,3057,44242,10520
raw_start_v2,medium,pid_6,completed,,37488,3057,3073,43618,10564
raw_start_v2,medium,pid_7,completed,,37305,3294,3078,43677,10604
raw_start_v2,medium,pid_8,completed,,37237,2430,3076,42743,10594
raw_start_v2,medium,pid_9,completed,,37383,3136,3085,43604,10558
raw_start_v2,medium,pid_10,completed,,37643,4340,3081,45064,10608
raw_start_v2,medium,pid_11,completed,,37168,4891,3076,45135,10587
raw_start_v2,medium,pid_12,completed,,37161,3889,3084,44134,10556
raw_start_v2,medium,pid_13,completed,,37560,3221,3096,43877,10576
raw_start_v2,medium,pid_14,completed,,37232,3163,3092,43487,10576
raw_start_v2,medium,pid_15,completed,,37484,3277,3098,43859,10593
raw_start_v2,medium,pid_16,completed,,37426,5252,3080,45758,10542
raw_start_v2,medium,pid_17,completed,,37040,3531,3090,43661,10647
raw_start_v2,medium,pid_18,completed,,37117,4080,3062,44259,10539
raw_start_v2,medium,pid_19,completed,,37415,3083,3112,43610,10695
raw_start_v2,medium,pid_20,completed,,36897,5423,3060,45380,10513
raw_start_v2,high,pid_1,completed,,37597,16438,3056,57091,10536
raw_start_v2,high,pid_2,completed,,40061,11912,3087,55060,10559
raw_start_v2,high,pid_3,completed,,37499,14905,3078,55482,10623
raw_start_v2,high,pid_4,completed,,37206,15491,3102,55799,10617
raw_start_v2,high,pid_5,completed,,37268,15787,3069,56124,10569
raw_start_v2,high,pid_6,completed,,37488,11632,3092,52212,10667
raw_start_v2,high,pid_7,completed,,37305,18228,3051,58584,10505
raw_start_v2,high,pid_8,completed,,37237,16445,3069,56751,10554
raw_start_v2,high,pid_9,completed,,37383,10825,3083,51291,10506
raw_start_v2,high,pid_10,completed,,37643,11079,3030,51752,10340
raw_start_v2,high,pid_11,completed,,37168,15399,3083,55650,10611
raw_start_v2,high,pid_12,completed,,37161,16215,3081,56457,10564
raw_start_v2,high,pid_13,completed,,37560,9729,3099,50388,10596
raw_start_v2,high,pid_14,completed,,37232,14172,3101,54505,10611
raw_start_v2,high,pid_15,completed,,37484,11394,3093,51971,10588
raw_start_v2,high,pid_16,completed,,37426,20057,3079,60562,10534
raw_start_v2,high,pid_17,completed,,37040,14642,3067,54749,10545
raw_start_v2,high,pid_18,completed,,37117,17239,3068,57424,10557
raw_start_v2,high,pid_19,completed,,37415,15200,3095,55710,10581
raw_start_v2,high,pid_20,completed,,36897,11394,3061,51352,10530
raw_start_v3,none,pid_1,completed,,38153,0,3056,41209,10502
raw_start_v3,none,pid_2,completed,,38205,0,3082,41287,10544
raw_start_v3,none,pid_3,completed,,38061,0,3084,41145,10606
raw_start_v3,none,pid_4,completed,,38130,0,3083,41213,10577
raw_start_v3,none,pid_5,completed,,38554,0,3081,41635,10631
raw_start_v3,none,pid_6,completed,,38461,0,3078,41539,10607
raw_start_v3,none,pid_7,completed,,37607,0,3062,40669,10539
raw_start_v3,none,pid_8,completed,,36539,0,3069,39608,10573
raw_start_v3,none,pid_9,completed,,38461,0,3093,41554,10609
raw_start_v3,none,pid_10,completed,,37977,0,3079,41056,10608
raw_start_v3,none,pid_11,completed,,36393,0,3068,39461,10570
raw_start_v3,none,pid_12,completed,,37859,0,3063,40922,10454
raw_start_v3,none,pid_13,completed,,38044,0,3092,41136,10595
raw_start_v3,none,pid_14,completed,,38354,0,3086,41440,10592
raw_start_v3,none,pid_15,completed,,38317,0,3083,41400,10557
raw_start_v3,none,pid_16,completed,,38037,0,3086,41123,10570
raw_start_v3,none,pid_17,completed,,38164,0,3057,41221,10541
raw_start_v3,none,pid_18,completed,,37387,0,3077,40464,10618
raw_start_v3,none,pid_19,completed,,38219,0,3092,41311,10591
raw_start_v3,none,pid_20,completed,,38091,0,3072,41163,10589
raw_start_v3,low,pid_1,completed,,38153,405,3087,41645,10629
raw_start_v3,low,pid_2,completed,,38205,434,3090,41729,10564
raw_start_v3,low,pid_3,completed,,38061,38,3072,41171,10574
raw_start_v3,low,pid_4,completed,,38130,34,3094,41258,10573
raw_start_v3,low,pid_5,completed,,38554,27,3082,41663,10629
raw_start_v3,low,pid_6,completed,,38461,498,3065,42024,10548
raw_start_v3,low,pid_7,completed,,37607,30,3068,40705,10566
raw_start_v3,low,pid_8,completed,,36539,45,3069,39653,10577
raw_start_v3,low,pid_9,completed,,38461,797,3089,42347,10567
raw_start_v3,low,pid_10,completed,,37977,30,3073,41080,10572
raw_start_v3,low,pid_11,completed,,36393,561,3075,40029,10585
raw_start_v3,low,pid_12,completed,,37859,409,3087,41355,10557
raw_start_v3,low,pid_13,completed,,38044,431,3096,41571,10616
raw_start_v3,low,pid_14,completed,,38354,639,3083,42076,10543
raw_start_v3,low,pid_15,completed,,38317,64,3096,41477,10595
raw_start_v3,low,pid_16,completed,,38037,33,3083,41153,10542
raw_start_v3,low,pid_17,completed,,38164,525,3062,41751,10550
raw_start_v3,low,pid_18,completed,,37387,24,3064,40475,10558
raw_start_v3,low,pid_19,completed,,38219,54,3083,41356,10556
raw_start_v3,low,pid_20,completed,,38091,35,3048,41174,10458
raw_start_v3,medium,pid_1,completed,,38153,2960,3062,44175,10532
raw_start_v3,medium,pid_2,completed,,38205,4874,3101,46180,10615
raw_start_v3,medium,pid_3,completed,,38061,2923,3072,44056,10603
raw_start_v3,medium,pid_4,completed,,38130,4070,3100,45300,10605
raw_start_v3,medium,pid_5,completed,,38554,3072,3060,44686,10541
raw_start_v3,medium,pid_6,completed,,38461,3105,3063,44629,10547
raw_start_v3,medium,pid_7,completed,,37607,3601,3055,44263,10511
raw_start_v3,medium,pid_8,completed,,36539,4919,3070,44528,10560
raw_start_v3,medium,pid_9,completed,,38461,3851,2992,45304,10200
raw_start_v3,medium,pid_10,completed,,37977,3402,3086,44465,10630
raw_start_v3,medium,pid_11,completed,,36393,4660,3076,44129,10594
raw_start_v3,medium,pid_12,completed,,37859,5068,3122,46049,10734
raw_start_v3,medium,pid_13,completed,,38044,4010,3092,45146,10593
raw_start_v3,medium,pid_14,completed,,38354,3624,3129,45107,10759
raw_start_v3,medium,pid_15,completed,,38317,4046,3093,45456,10595
raw_start_v3,medium,pid_16,completed,,38037,2925,3087,44049,10549
raw_start_v3,medium,pid_17,completed,,38164,4852,3075,46091,10583
raw_start_v3,medium,pid_18,completed,,37387,6732,3078,47197,10599
raw_start_v3,medium,pid_19,completed,,38219,3059,3091,44369,10579
raw_start_v3,medium,pid_20,completed,,38091,3426,3064,44581,10561
raw_start_v3,high,pid_1,completed,,38153,12296,3064,53513,10547
raw_start_v3,high,pid_2,completed,,38205,18646,3050,59901,10349
raw_start_v3,high,pid_3,completed,,38061,9840,3035,50936,10365
raw_start_v3,high,pid_4,completed,,38130,9354,3110,50594,10653
raw_start_v3,high,pid_5,completed,,38554,9886,3063,51503,10568
raw_start_v3,high,pid_6,completed,,38461,9581,3062,51104,10532
raw_start_v3,high,pid_7,completed,,37607,14498,3070,55175,10564
raw_start_v3,high,pid_8,completed,,36539,13466,3071,53076,10571
raw_start_v3,high,pid_9,completed,,38461,16574,3088,58123,10572
raw_start_v3,high,pid_10,completed,,37977,11180,3063,52220,10537
raw_start_v3,high,pid_11,completed,,36393,15855,3085,55333,10627
raw_start_v3,high,pid_12,completed,,37859,11394,3083,52336,10530
raw_start_v3,high,pid_13,completed,,38044,8804,3095,49943,10599
raw_start_v3,high,pid_14,completed,,38354,13376,3085,54815,10556
raw_start_v3,high,pid_15,completed,,38317,11394,3100,52811,10602
raw_start_v3,high,pid_16,completed,,38037,13386,3044,54467,10332
raw_start_v3,high,pid_17,completed,,38164,13466,3074,54704,10578
raw_start_v3,high,pid_18,completed,,37387,12100,3063,52550,10545
raw_start_v3,high,pid_19,completed,,38219,15955,3092,57266,10581
raw_start_v3,high,pid_20,completed,,38091,11093,3065,52249,10554
skill_v1_raw_end,none,pid_1,completed,,38257,0,3080,41337,10599
skill_v1_raw_end,none,pid_2,completed,,39200,0,3105,42305,10622
skill_v1_raw_end,none,pid_3,completed,,38744,0,3128,41872,10724
skill_v1_raw_end,none,pid_4,completed,,37969,0,3089,41058,10568
skill_v1_raw_end,none,pid_5,completed,,38225,0,3066,41291,10564
skill_v1_raw_end,none,pid_6,completed,,38074,0,3058,41132,10531
skill_v1_raw_end,none,pid_7,completed,,39763,0,3087,42850,10665
skill_v1_raw_end,none,pid_8,completed,,39090,0,3108,42198,10649
skill_v1_raw_end,none,pid_9,completed,,39464,0,3092,42556,10589
skill_v1_raw_end,none,pid_10,completed,,39672,0,3082,42754,10623
skill_v1_raw_end,none,pid_11,completed,,37953,0,3069,41022,10565
skill_v1_raw_end,none,pid_12,completed,,38561,0,3080,41641,10542
skill_v1_raw_end,none,pid_13,completed,,38596,0,3086,41682,10595
skill_v1_raw_end,none,pid_14,completed,,38945,0,3076,42021,10545
skill_v1_raw_end,none,pid_15,completed,,39681,0,3140,42821,10767
skill_v1_raw_end,none,pid_16,completed,,38250,0,3082,41332,10546
skill_v1_raw_end,none,pid_17,completed,,38243,0,1865,40108,7818
skill_v1_raw_end,none,pid_18,completed,,37692,0,3078,40770,10615
skill_v1_raw_end,none,pid_19,completed,,38052,0,3094,41146,10611
skill_v1_raw_end,none,pid_20,completed,,38261,0,3068,41329,10563
skill_v1_raw_end,low,pid_1,completed,,38257,704,3063,42024,10519
skill_v1_raw_end,low,pid_2,completed,,39200,33,3094,42327,10592
skill_v1_raw_end,low,pid_3,completed,,38744,458,3076,42278,10583
skill_v1_raw_end,low,pid_4,completed,,37969,613,3081,41663,10551
skill_v1_raw_end,low,pid_5,completed,,38225,495,3060,41780,10536
skill_v1_raw_end,low,pid_6,completed,,38074,797,3120,41991,10734
skill_v1_raw_end,low,pid_7,completed,,39763,648,3057,43468,10525
skill_v1_raw_end,low,pid_8,completed,,39090,470,3073,42633,10569
skill_v1_raw_end,low,pid_9,completed,,39464,537,3101,43102,10600
skill_v1_raw_end,low,pid_10,completed,,39672,908,3061,43641,10541
skill_v1_raw_end,low,pid_11,completed,,37953,39,3072,41064,10567
skill_v1_raw_end,low,pid_12,completed,,38561,34,3079,41674,10537
skill_v1_raw_end,low,pid_13,completed,,38596,488,3104,42188,10623
skill_v1_raw_end,low,pid_14,completed,,38945,479,3091,42515,10576
skill_v1_raw_end,low,pid_15,completed,,39681,25,3112,42818,10708
skill_v1_raw_end,low,pid_16,completed,,38250,25,3082,41357,10534
skill_v1_raw_end,low,pid_17,completed,,38243,564,3064,41871,10563
skill_v1_raw_end,low,pid_18,completed,,37692,437,3069,41198,10571
skill_v1_raw_end,low,pid_19,completed,,38052,601,3100,41753,10616
skill_v1_raw_end,low,pid_20,completed,,38261,492,3072,41825,10584
skill_v1_raw_end,medium,pid_1,completed,,38257,6130,3066,47453,10554
skill_v1_raw_end,medium,pid_2,completed,,39200,4025,3087,46312,10555
skill_v1_raw_end,medium,pid_3,completed,,38744,5178,3072,46994,10577
skill_v1_raw_end,medium,pid_4,completed,,37969,4142,3102,45213,10611
skill_v1_raw_end,medium,pid_5,completed,,38225,3105,3065,44395,10558
skill_v1_raw_end,medium,pid_6,completed,,38074,3298,3059,44431,10526
skill_v1_raw_end,medium,pid_7,completed,,39763,4095,3071,46929,10569
skill_v1_raw_end,medium,pid_8,completed,,39090,4998,3072,47160,10575
skill_v1_raw_end,medium,pid_9,completed,,39464,4376,3087,46927,10559
skill_v1_raw_end,medium,pid_10,completed,,39672,3046,3058,45776,10512
skill_v1_raw_end,medium,pid_11,completed,,37953,4250,3077,45280,10599
skill_v1_raw_end,medium,pid_12,completed,,38561,3565,3085,45211,10566
skill_v1_raw_end,medium,pid_13,completed,,38596,3451,3088,45135,10584
skill_v1_raw_end,medium,pid_14,completed,,38945,2571,3115,44631,10718
skill_v1_raw_end,medium,pid_15,completed,,39681,4516,3088,47285,10577
skill_v1_raw_end,medium,pid_16,completed,,38250,2070,3098,43418,10669
skill_v1_raw_end,medium,pid_17,completed,,38243,3576,3091,44910,10644
skill_v1_raw_end,medium,pid_18,completed,,37692,3746,3058,44496,10514
skill_v1_raw_end,medium,pid_19,completed,,38052,3987,3095,45134,10597
skill_v1_raw_end,medium,pid_20,completed,,38261,2917,3062,44240,10531
skill_v1_raw_end,high,pid_1,completed,,38257,12053,3070,53380,10554
skill_v1_raw_end,high,pid_2,completed,,39200,11501,3087,53788,10523
skill_v1_raw_end,high,pid_3,completed,,38744,12814,3080,54638,10584
skill_v1_raw_end,high,pid_4,completed,,37969,17913,3082,58964,10523
skill_v1_raw_end,high,pid_5,completed,,38225,12623,3046,53894,10460
skill_v1_raw_end,high,pid_6,completed,,38074,11085,3067,52226,10557
skill_v1_raw_end,high,pid_7,completed,,39763,9809,3071,52643,10576
skill_v1_raw_end,high,pid_8,completed,,39090,15148,3070,57308,10568
skill_v1_raw_end,high,pid_9,completed,,39464,18861,3087,61412,10578
skill_v1_raw_end,high,pid_10,completed,,39672,16874,3062,59608,10526
skill_v1_raw_end,high,pid_11,completed,,37953,13984,3074,55011,10584
skill_v1_raw_end,high,pid_12,completed,,38561,10791,3080,52432,10545
skill_v1_raw_end,high,pid_13,completed,,38596,11775,3098,53469,10587
skill_v1_raw_end,high,pid_14,completed,,38945,14609,3092,56646,10580
skill_v1_raw_end,high,pid_15,completed,,39681,18562,3095,61338,10616
skill_v1_raw_end,high,pid_16,completed,,38250,11311,3043,52604,10325
skill_v1_raw_end,high,pid_17,completed,,38243,12430,3066,53739,10527
skill_v1_raw_end,high,pid_18,completed,,37692,7108,3062,47862,10541
skill_v1_raw_end,high,pid_19,completed,,38052,15526,3095,56673,10575
skill_v1_raw_end,high,pid_20,completed,,38261,12108,3065,53434,10567
skill_v2_raw_end,none,pid_1,completed,,37597,0,3080,40677,10609
skill_v2_raw_end,none,pid_2,completed,,40061,0,3096,43157,10599
skill_v2_raw_end,none,pid_3,completed,,37499,0,3068,40567,10551
skill_v2_raw_end,none,pid_4,completed,,37206,0,3118,40324,10698
skill_v2_raw_end,none,pid_5,completed,,37268,0,3051,40319,10512
skill_v2_raw_end,none,pid_6,completed,,37488,0,3074,40562,10585
skill_v2_raw_end,none,pid_7,completed,,37305,0,3074,40379,10595
skill_v2_raw_end,none,pid_8,completed,,37237,0,3074,40311,10575
skill_v2_raw_end,none,pid_9,completed,,37383,0,3091,40474,10578
skill_v2_raw_end,none,pid_10,completed,,37643,0,2680,40323,9418
skill_v2_raw_end,none,pid_11,completed,,37168,0,3075,40243,10588
skill_v2_raw_end,none,pid_12,completed,,37161,0,3078,40239,10527
skill_v2_raw_end,none,pid_13,completed,,37560,0,3093,40653,10603
skill_v2_raw_end,none,pid_14,completed,,37232,0,3071,40303,10482
skill_v2_raw_end,none,pid_15,completed,,37484,0,3092,40576,10600
skill_v2_raw_end,none,pid_16,completed,,37426,0,3098,40524,10611
skill_v2_raw_end,none,pid_17,completed,,37040,0,3054,40094,10511
skill_v2_raw_end,none,pid_18,completed,,37117,0,3077,40194,10609
skill_v2_raw_end,none,pid_19,completed,,37415,0,3091,40506,10587
skill_v2_raw_end,none,pid_20,completed,,36897,0,3065,39962,10555
skill_v2_raw_end,low,pid_1,completed,,37597,325,3064,40986,10525
skill_v2_raw_end,low,pid_2,completed,,40061,495,3089,43645,10555
skill_v2_raw_end,low,pid_3,completed,,37499,518,3076,41093,10587
skill_v2_raw_end,low,pid_4,completed,,37206,561,3088,40855,10563
skill_v2_raw_end,low,pid_5,completed,,37268,727,3062,41057,10542
skill_v2_raw_end,low,pid_6,completed,,37488,35,3061,40584,10534
skill_v2_raw_end,low,pid_7,completed,,37305,93,3060,40458,10523
skill_v2_raw_end,low,pid_8,completed,,37237,394,3128,40759,10776
skill_v2_raw_end,low,pid_9,completed,,37383,22,3091,40496,10589
skill_v2_raw_end,low,pid_10,completed,,37643,713,3083,41439,10641
skill_v2_raw_end,low,pid_11,completed,,37168,42,3078,40288,10580
skill_v2_raw_end,low,pid_12,completed,,37161,602,3086,40849,10573
skill_v2_raw_end,low,pid_13,completed,,37560,507,3091,41158,10576
skill_v2_raw_end,low,pid_14,completed,,37232,41,3102,40375,10628
skill_v2_raw_end,low,pid_15,completed,,37484,518,3094,41096,10589
skill_v2_raw_end,low,pid_16,completed,,37426,640,3084,41150,10553
skill_v2_raw_end,low,pid_17,completed,,37040,667,3057,40764,10507
skill_v2_raw_end,low,pid_18,completed,,37117,596,3068,40781,10568
skill_v2_raw_end,low,pid_19,completed,,37415,420,1893,39728,7865
skill_v2_raw_end,low,pid_20,completed,,36897,880,3066,40843,10550
skill_v2_raw_end,medium,pid_1,completed,,37597,4466,3067,45130,10550
skill_v2_raw_end,medium,pid_2,completed,,40061,4509,3085,47655,10516
skill_v2_raw_end,medium,pid_3,completed,,37499,4317,3076,44892,10598
skill_v2_raw_end,medium,pid_4,completed,,37206,5356,3094,45656,10621
skill_v2_raw_end,medium,pid_5,completed,,37268,4659,3061,44988,10552
skill_v2_raw_end,medium,pid_6,completed,,37488,4605,3063,45156,10555
skill_v2_raw_end,medium,pid_7,completed,,37305,3872,3058,44235,10523
skill_v2_raw_end,medium,pid_8,completed,,37237,4101,3073,44411,10571
skill_v2_raw_end,medium,pid_9,completed,,37383,6411,3089,46883,10559
skill_v2_raw_end,medium,pid_10,completed,,37643,6180,3070,46893,10558
skill_v2_raw_end,medium,pid_11,completed,,37168,4142,3071,44381,10570
skill_v2_raw_end,medium,pid_12,completed,,37161,3914,3101,44176,10666
skill_v2_raw_end,medium,pid_13,completed,,37560,3878,3090,44528,10568
skill_v2_raw_end,medium,pid_14,completed,,37232,5070,3095,45397,10585
skill_v2_raw_end,medium,pid_15,completed,,37484,4192,3097,44773,10604
skill_v2_raw_end,medium,pid_16,completed,,37426,2753,3096,43275,10643
skill_v2_raw_end,medium,pid_17,completed,,37040,5178,3089,45307,10645
skill_v2_raw_end,medium,pid_18,completed,,37117,5914,3091,46122,10643
skill_v2_raw_end,medium,pid_19,completed,,37415,5066,3091,45572,10597
skill_v2_raw_end,medium,pid_20,completed,,36897,3106,3063,43066,10539
skill_v2_raw_end,high,pid_1,completed,,37597,10358,3068,51023,10534
skill_v2_raw_end,high,pid_2,completed,,40061,15020,3092,58173,10576
skill_v2_raw_end,high,pid_3,completed,,37499,12367,3073,52939,10585
skill_v2_raw_end,high,pid_4,completed,,37206,15538,3108,55852,10641
skill_v2_raw_end,high,pid_5,completed,,37268,15585,3058,55911,10507
skill_v2_raw_end,high,pid_6,completed,,37488,20466,3064,61018,10556
skill_v2_raw_end,high,pid_7,completed,,37305,8930,3054,49289,10485
skill_v2_raw_end,high,pid_8,completed,,37237,10876,3072,51185,10575
skill_v2_raw_end,high,pid_9,completed,,37383,16296,3091,56770,10575
skill_v2_raw_end,high,pid_10,completed,,37643,15723,3069,56435,10557
skill_v2_raw_end,high,pid_11,completed,,37168,9476,3078,49722,10579
skill_v2_raw_end,high,pid_12,completed,,37161,7250,3094,47505,10629
skill_v2_raw_end,high,pid_13,completed,,37560,12750,3100,53410,10623
skill_v2_raw_end,high,pid_14,completed,,37232,15538,3087,55857,10553
skill_v2_raw_end,high,pid_15,completed,,37484,14502,3063,55049,10392
skill_v2_raw_end,high,pid_16,completed,,37426,10876,3044,51346,10328
skill_v2_raw_end,high,pid_17,completed,,37040,13260,3099,53399,10681
skill_v2_raw_end,high,pid_18,completed,,37117,16810,3079,57006,10578
skill_v2_raw_end,high,pid_19,completed,,37415,15435,3092,55942,10573
skill_v2_raw_end,high,pid_20,completed,,36897,13047,3063,53007,10552
skill_v3_raw_end,none,pid_1,completed,,38153,0,3067,41220,10558
skill_v3_raw_end,none,pid_2,completed,,38205,0,3099,41304,10614
skill_v3_raw_end,none,pid_3,completed,,38061,0,3063,41124,10540
skill_v3_raw_end,none,pid_4,completed,,38130,0,3102,41232,10643
skill_v3_raw_end,none,pid_5,completed,,38554,0,3080,41634,10611
skill_v3_raw_end,none,pid_6,completed,,38461,0,3054,41515,10509
skill_v3_raw_end,none,pid_7,completed,,37607,0,3061,40668,10558
skill_v3_raw_end,none,pid_8,completed,,36539,0,3059,39598,10532
skill_v3_raw_end,none,pid_9,completed,,38461,0,3096,41557,10589
skill_v3_raw_end,none,pid_10,completed,,37977,0,3079,41056,10612
skill_v3_raw_end,none,pid_11,completed,,36393,0,3071,39464,10587
skill_v3_raw_end,none,pid_12,completed,,37859,0,3078,40937,10538
skill_v3_raw_end,none,pid_13,completed,,38044,0,3076,41120,10504
skill_v3_raw_end,none,pid_14,completed,,38354,0,3083,41437,10547
skill_v3_raw_end,none,pid_15,completed,,38317,0,3091,41408,10585
skill_v3_raw_end,none,pid_16,completed,,38037,0,3081,41118,10550
skill_v3_raw_end,none,pid_17,completed,,38164,0,3068,41232,10591
skill_v3_raw_end,none,pid_18,completed,,37387,0,3065,40452,10542
skill_v3_raw_end,none,pid_19,completed,,38219,0,3104,41323,10685
skill_v3_raw_end,none,pid_20,completed,,38091,0,3067,41158,10556
skill_v3_raw_end,low,pid_1,completed,,38153,462,3066,41681,10551
skill_v3_raw_end,low,pid_2,completed,,38205,169,3084,41458,10546
skill_v3_raw_end,low,pid_3,completed,,38061,400,3066,41527,10547
skill_v3_raw_end,low,pid_4,completed,,38130,575,3088,41793,10562
skill_v3_raw_end,low,pid_5,completed,,38554,355,3070,41979,10566
skill_v3_raw_end,low,pid_6,completed,,38461,545,3061,42067,10529
skill_v3_raw_end,low,pid_7,completed,,37607,330,3071,41008,10573
skill_v3_raw_end,low,pid_8,completed,,36539,379,3077,39995,10589
skill_v3_raw_end,low,pid_9,completed,,38461,798,3090,42349,10583
skill_v3_raw_end,low,pid_10,completed,,37977,436,3063,41476,10530
skill_v3_raw_end,low,pid_11,completed,,36393,420,3073,39886,10570
skill_v3_raw_end,low,pid_12,completed,,37859,910,3127,41896,10699
skill_v3_raw_end,low,pid_13,completed,,38044,869,3094,42007,10609
skill_v3_raw_end,low,pid_14,completed,,38354,27,3104,41485,10624
skill_v3_raw_end,low,pid_15,completed,,38317,470,3097,41884,10619
skill_v3_raw_end,low,pid_16,completed,,38037,580,3086,41703,10535
skill_v3_raw_end,low,pid_17,completed,,38164,21,3090,41275,10661
skill_v3_raw_end,low,pid_18,completed,,37387,330,3059,40776,10517
skill_v3_raw_end,low,pid_19,completed,,38219,410,3109,41738,10684
skill_v3_raw_end,low,pid_20,completed,,38091,754,3064,41909,10538
skill_v3_raw_end,medium,pid_1,completed,,38153,4216,3066,45435,10557
skill_v3_raw_end,medium,pid_2,completed,,38205,3930,3050,45185,10314
skill_v3_raw_end,medium,pid_3,completed,,38061,3649,3067,44777,10574
skill_v3_raw_end,medium,pid_4,completed,,38130,3986,3085,45201,10567
skill_v3_raw_end,medium,pid_5,completed,,38554,4745,3057,46356,10516
skill_v3_raw_end,medium,pid_6,completed,,38461,5630,3064,47155,10549
skill_v3_raw_end,medium,pid_7,completed,,37607,3449,3076,44132,10568
skill_v3_raw_end,medium,pid_8,completed,,36539,3969,3077,43585,10601
skill_v3_raw_end,medium,pid_9,completed,,38461,4273,3092,45826,10571
skill_v3_raw_end,medium,pid_10,completed,,37977,6200,3069,47246,10567
skill_v3_raw_end,medium,pid_11,completed,,36393,5904,3046,45343,10406
skill_v3_raw_end,medium,pid_12,completed,,37859,6069,3084,47012,10549
skill_v3_raw_end,medium,pid_13,completed,,38044,7387,3098,48529,10607
skill_v3_raw_end,medium,pid_14,completed,,38354,3106,3110,44570,10636
skill_v3_raw_end,medium,pid_15,completed,,38317,2895,3095,44307,10586
skill_v3_raw_end,medium,pid_16,completed,,38037,3443,3081,44561,10527
skill_v3_raw_end,medium,pid_17,completed,,38164,3948,3042,45154,10391
skill_v3_raw_end,medium,pid_18,completed,,37387,4770,3065,45222,10560
skill_v3_raw_end,medium,pid_19,completed,,38219,3294,3103,44616,10622
skill_v3_raw_end,medium,pid_20,completed,,38091,6363,3063,47517,10552
skill_v3_raw_end,high,pid_1,completed,,38153,12231,3055,53439,10524
skill_v3_raw_end,high,pid_2,completed,,38205,14585,3085,55875,10554
skill_v3_raw_end,high,pid_3,completed,,38061,17980,3071,59112,10583
skill_v3_raw_end,high,pid_4,completed,,38130,15850,3077,57057,10454
skill_v3_raw_end,high,pid_5,completed,,38554,10876,3063,52493,10555
skill_v3_raw_end,high,pid_6,completed,,38461,17917,3056,59434,10514
skill_v3_raw_end,high,pid_7,completed,,37607,13835,3054,54496,10511
skill_v3_raw_end,high,pid_8,completed,,36539,9551,3074,49164,10548
skill_v3_raw_end,high,pid_9,completed,,38461,14635,3058,56154,10352
skill_v3_raw_end,high,pid_10,completed,,37977,18187,3042,59206,10429
skill_v3_raw_end,high,pid_11,completed,,36393,15229,3087,54709,10652
skill_v3_raw_end,high,pid_12,completed,,37859,12782,3088,53729,10568
skill_v3_raw_end,high,pid_13,completed,,38044,12911,3101,54056,10601
skill_v3_raw_end,high,pid_14,completed,,38354,9780,3091,51225,10560
skill_v3_raw_end,high,pid_15,completed,,38317,15128,3103,56548,10605
skill_v3_raw_end,high,pid_16,completed,,38037,17358,3047,58442,10340
skill_v3_raw_end,high,pid_17,completed,,38164,19625,3074,60863,10571
skill_v3_raw_end,high,pid_18,completed,,37387,13311,3062,53760,10531
skill_v3_raw_end,high,pid_19,completed,,38219,10318,3093,51630,10605
skill_v3_raw_end,high,pid_20,completed,,38091,15020,3063,56174,10542
